dataset,model_id,horizon_step,MAE,WAPE
M5,tcn_stat_confidence,28,3.660827918405886,0.9723937405063491
M5,tcn_stat_equal,1,1.9142231037426325,0.6928981736172456
M5,tcn_stat_equal,2,1.4716147514658027,0.6667929881279522
M5,tcn_stat_equal,3,1.6108615980725045,0.6800932891979676
M5,tcn_stat_equal,4,2.792432117935868,0.7496890079946132
M5,tcn_stat_equal,5,3.221201462747046,0.7517748120247344
M5,tcn_stat_equal,6,4.356308126516272,0.7260173592574338
M5,tcn_stat_equal,7,3.399847004065911,0.7143297436437557
M5,tcn_stat_equal,8,2.2222679384144737,0.7454380371611453
M5,tcn_stat_equal,9,2.064862791724779,0.7855072951416662
M5,tcn_stat_equal,10,2.2516610121285474,0.7827899162455547
M5,tcn_stat_equal,11,2.125048402871615,0.7549109897571619
M5,tcn_stat_equal,12,3.059925442621296,0.7205607839277918
M5,tcn_stat_equal,13,4.023356618934575,0.7459182649854113
M5,tcn_stat_equal,14,3.1268181730567672,0.6705817387951081
M5,tcn_stat_equal,15,2.812958343087891,0.7212938262595388
M5,tcn_stat_equal,16,2.6459087165049566,0.7408161725367094
M5,tcn_stat_equal,17,2.4723165075904054,0.7535911626924486
M5,tcn_stat_equal,18,3.3943960177769634,0.9387881232857149
M5,tcn_stat_equal,19,4.222584156443675,1.0126545555822128
M5,tcn_stat_equal,20,4.708962787908536,0.8554018420488795
M5,tcn_stat_equal,21,4.724485241299794,0.9770211851346107
M5,tcn_stat_equal,22,4.06928814612789,1.0669616547328642
M5,tcn_stat_equal,23,3.1770058344359753,1.0045915317946494
M5,tcn_stat_equal,24,3.3596301136561384,1.034373543226064
M5,tcn_stat_equal,25,4.556700565417608,1.140984742075292
M5,tcn_stat_equal,26,4.787844303857397,1.150168508889411
M5,tcn_stat_equal,27,7.0483402989896735,1.3461963692183359
M5,tcn_stat_equal,28,5.441146047965244,1.269682989852246
M5,tcn_stat_placebo,1,1.9864151381692032,0.7223441851137944
M5,tcn_stat_placebo,2,1.7094158788959002,0.7551275632941447
M5,tcn_stat_placebo,3,1.6888372558364528,0.7164784077391669
M5,tcn_stat_placebo,4,2.7225928138941526,0.7461033024427326
M5,tcn_stat_placebo,5,3.2617689980170983,0.7523231328746061
M5,tcn_stat_placebo,6,4.460478151750602,0.7231900687214228
M5,tcn_stat_placebo,7,3.3395765757395157,0.6932125434177165
M5,tcn_stat_placebo,8,2.337423457481243,0.7829000588411574
M5,tcn_stat_placebo,9,2.096943567831207,0.7735638651376749
M5,tcn_stat_placebo,10,2.3664791899054873,0.7964275836057912
M5,tcn_stat_placebo,11,2.0340998806473283,0.734887750125846
M5,tcn_stat_placebo,12,3.0289596772672223,0.7085175782024493
M5,tcn_stat_placebo,13,3.9988442938268918,0.7393033102632435
M5,tcn_stat_placebo,14,3.2345421590370895,0.6930264685949719
M5,tcn_stat_placebo,15,2.715338590796347,0.706044343557339
M5,tcn_stat_placebo,16,2.59523874093537,0.7410881845512427
M5,tcn_stat_placebo,17,2.42329260001396,0.7472185337300266
M5,tcn_stat_placebo,18,2.7945990982706896,0.8006987631763615
M5,tcn_stat_placebo,19,3.2216914909581345,0.7428976853353689
M5,tcn_stat_placebo,20,3.910123273288762,0.7405723129512841
M5,tcn_stat_placebo,21,3.4909402920324126,0.7521874342965179
M5,tcn_stat_placebo,22,2.9873310174839,0.8011930231282001
M5,tcn_stat_placebo,23,2.468502827246248,0.8093926026892224
M5,tcn_stat_placebo,24,2.4882970659453196,0.778250297264873
M5,tcn_stat_placebo,25,3.0413098952100603,0.755659445614566
M5,tcn_stat_placebo,26,3.2011153532767,0.8141847181642067
M5,tcn_stat_placebo,27,3.976863294950238,0.8040691944341346
M5,tcn_stat_placebo,28,3.210082359133679,0.8136342879185499
M5,tcn_target_only,1,1.9349323693087992,0.7337907348256196
M5,tcn_target_only,2,1.4833433384098755,0.7044440266787072
M5,tcn_target_only,3,1.6871182475147057,0.7448140419531579
M5,tcn_target_only,4,2.9114615955976424,0.775150175114029
M5,tcn_target_only,5,3.313278401799408,0.7746017544784611
M5,tcn_target_only,6,4.566335344512337,0.7608260178052997
M5,tcn_target_only,7,3.6471826785140564,0.7645979652702622
M5,tcn_target_only,8,2.2922969645625093,0.7599637780272682
M5,tcn_target_only,9,2.1055377106745667,0.8021802154930402
M5,tcn_target_only,10,2.3334093860592002,0.8017588916572094
M5,tcn_target_only,11,2.374210508908203,0.8764988889479984
M5,tcn_target_only,12,3.3037510338434837,0.7606714425214549
M5,tcn_target_only,13,4.431066011467282,0.7961352848703002
M5,tcn_target_only,14,3.6175100435767273,0.7711750713438055
M5,tcn_target_only,15,3.2111503668957284,0.8160732497101323
M5,tcn_target_only,16,2.9089234257369867,0.8115520172086849
M5,tcn_target_only,17,2.6609258867340326,0.8075271308120733
M5,tcn_target_only,18,3.149322550697827,0.8983257363724386
M5,tcn_target_only,19,3.7009399246102492,0.8251220073815837
M5,tcn_target_only,20,4.35058402273758,0.7951724545470554
M5,tcn_target_only,21,3.9765883591991886,0.8473502879202273
M5,tcn_target_only,22,3.370545401322989,0.9105368105147229
M5,tcn_target_only,23,2.7754305363437277,0.8739593373705442
M5,tcn_target_only,24,2.7617239248053527,0.8595671260630603
M5,tcn_target_only,25,3.485436072504079,0.861947625888311
M5,tcn_target_only,26,3.6855247416981944,0.9091960250304987
M5,tcn_target_only,27,4.342455974055661,0.8613896719134444
M5,tcn_target_only,28,3.713956784429374,0.931385799380361
M5,timemixerpp,1,2.2403239038715395,0.8158492879686531
M5,timemixerpp,2,1.6756218293474783,0.7871583623254962
M5,timemixerpp,3,1.5681625363175518,0.7334389241832853
M5,timemixerpp,4,2.6749611706829364,0.7541907783268144
M5,timemixerpp,5,3.7303242843368167,0.887131875320029
M5,timemixerpp,6,4.1132783351121125,0.7218026767744683
M5,timemixerpp,7,3.536905308527711,0.8495072628320359
M5,timemixerpp,8,2.3695435132417413,0.8114907571128561
M5,timemixerpp,9,2.6551197771672848,0.9908263908455202
M5,timemixerpp,10,2.2595218381855964,0.8405708114846878
M5,timemixerpp,11,2.1715770271733223,0.8544710024019405
M5,timemixerpp,12,3.053676598261536,0.7353895872538616
M5,timemixerpp,13,3.90958289972242,0.7418053931122633
M5,timemixerpp,14,3.1950183613708725,0.7044954419354407
M5,timemixerpp,15,2.822879308140204,0.7392146160341867
M5,timemixerpp,16,2.3960272036308856,0.6867295596206834
M5,timemixerpp,17,2.4200308008326425,0.742357547846757
M5,timemixerpp,18,3.099745311735221,0.9090501146177703
M5,timemixerpp,19,3.7245830970091953,0.741991214974517
M5,timemixerpp,20,3.9272688685192003,0.7974108191459339
M5,timemixerpp,21,3.707608296492218,0.8399734625767341
M5,timemixerpp,22,2.963035596484019,0.8802005928189273
M5,timemixerpp,23,2.5533927894300885,0.8113494225152214
M5,timemixerpp,24,2.4395214929440874,0.7506956829227076
M5,timemixerpp,25,3.1557738937713484,0.7752426792926228
M5,timemixerpp,26,3.2309509443556084,0.8914325552324048
M5,timemixerpp,27,3.8818111390703254,0.7633826308540429
M5,timemixerpp,28,3.546189997041667,1.0251010777217129
Store Item,dlinear,1,6.901489442660485,0.13317418624131908
Store Item,dlinear,2,8.496746383478612,0.1410363395489448
Store Item,dlinear,3,7.791873665797858,0.12869113696434892
Store Item,dlinear,4,9.093521124050941,0.14088167275546506
Store Item,dlinear,5,9.210220495859781,0.13325459704104323
Store Item,dlinear,6,9.536846690707737,0.1315420570765888
Store Item,dlinear,7,9.210297763494799,0.11930319746248025
Store Item,dlinear,8,7.803078390050818,0.1517104895617691
Store Item,dlinear,9,7.454760931744987,0.1250124090550001
Store Item,dlinear,10,7.4524044260566615,0.12520642823060812
Store Item,dlinear,11,8.156359229853123,0.12152685688942919
Store Item,dlinear,12,8.053055832709795,0.11543453048471831
Store Item,dlinear,13,8.786576598367573,0.11586932200463133
Store Item,dlinear,14,8.90562737547321,0.11077212311953281
Store Item,dlinear,15,7.619971968803877,0.14206146269968817
Store Item,dlinear,16,7.92729783470248,0.13224196611538602
Store Item,dlinear,17,8.552389910191666,0.14164107630423223
Store Item,dlinear,18,8.243359894222683,0.12753363857710182
Store Item,dlinear,19,9.365144032607843,0.13627473819121225
Store Item,dlinear,20,9.692677427221227,0.13219035614265853
Store Item,dlinear,21,9.640957297807859,0.1257744771281767
Store Item,dlinear,22,7.2652250996342405,0.13919272310415176
Store Item,dlinear,23,8.5349104669359,0.14194852452572618
Store Item,dlinear,24,8.463211934360457,0.14008030274116504
Store Item,dlinear,25,8.696624764101005,0.13405443086212043
Store Item,dlinear,26,10.09646310335324,0.1454151272892742
Store Item,dlinear,27,9.931768652833538,0.13485728026843297
Store Item,dlinear,28,9.265895724590914,0.11977662445794524
Store Item,global_lightgbm,1,6.619679246125398,0.12800806981497906
Store Item,global_lightgbm,2,7.6805111425894275,0.12775666942861078
Store Item,global_lightgbm,3,6.719230284514251,0.11044797339088318
Store Item,global_lightgbm,4,8.170888868967692,0.12665762197087974
Store Item,global_lightgbm,5,8.573604361216228,0.12446422886285313
Store Item,global_lightgbm,6,8.027346886528862,0.1101889828697199
Store Item,global_lightgbm,7,7.998928684658474,0.10285248346995761
Store Item,global_lightgbm,8,7.191905480844003,0.14046429496448495
Store Item,global_lightgbm,9,7.403882588280571,0.12429228476783731
Store Item,global_lightgbm,10,6.878889087394431,0.11526633496725551
Store Item,global_lightgbm,11,7.876288512901024,0.11748049193130966
Store Item,global_lightgbm,12,7.920037972485578,0.11337069950752436
Store Item,global_lightgbm,13,8.38961220494023,0.11042413939699892
Store Item,global_lightgbm,14,9.074274508158366,0.11293650659461411
Store Item,global_lightgbm,15,6.934200445810954,0.12928735310585907
Store Item,global_lightgbm,16,7.949972188031232,0.13308187953968562
Store Item,global_lightgbm,17,8.546523952484131,0.14277633178479893
Store Item,global_lightgbm,18,9.13726352762293,0.1421970077292061
Store Item,global_lightgbm,19,9.288918163158277,0.1358043318342348
Store Item,global_lightgbm,20,9.64784110740379,0.1322047832060119
Store Item,global_lightgbm,21,10.781823836432563,0.14162403523972458
Store Item,global_lightgbm,22,7.7115592179475,0.14844299658666238
Store Item,global_lightgbm,23,8.835944256959138,0.14770839853881082
Store Item,global_lightgbm,24,8.22214368890833,0.13749170265323293
Store Item,global_lightgbm,25,8.537373825355813,0.13201632473016817
Store Item,global_lightgbm,26,10.726334186836526,0.15579304931776727
Store Item,global_lightgbm,27,10.650408200864439,0.14535723453456925
Store Item,global_lightgbm,28,10.52418816531146,0.13654374664541655
Store Item,gts_native,1,11.10503015635926,0.21259144854091094
Store Item,gts_native,2,13.014936631991539,0.2149102294386835
Store Item,gts_native,3,12.627272283295055,0.20635588568058066
Store Item,gts_native,4,14.446143491768542,0.22125219783194258
Store Item,gts_native,5,17.8153866249838,0.2555950301937994
Store Item,gts_native,6,19.872866683536106,0.26992623440894703
Store Item,gts_native,7,24.00543641337642,0.3066599717752665
Store Item,gts_native,8,11.820331495779532,0.2303624723067318
Store Item,gts_native,9,11.991385929672807,0.19903836296718477
Store Item,gts_native,10,12.18168824042803,0.20314216939949262
Store Item,gts_native,11,15.294820114418311,0.22745020854331374
Store Item,gts_native,12,17.771913714467743,0.25298310742766467
Store Item,gts_native,13,22.537547909771956,0.29571409217239997
Store Item,gts_native,14,26.729688914028216,0.33119765650699595
Store Item,gts_native,15,11.433135513023094,0.2131241958516171
Store Item,gts_native,16,11.65284759497937,0.1938971931935206
Store Item,gts_native,17,11.987669254821023,0.1996270098478096
Store Item,gts_native,18,13.671079872272633,0.21154762736546606
Store Item,gts_native,19,16.70958084883513,0.24278624358458586
Store Item,gts_native,20,20.571025402163283,0.2799424365432929
Store Item,gts_native,21,23.282645724732202,0.30310541581906664
Store Item,gts_native,22,10.453998750521812,0.2011825423664159
Store Item,gts_native,23,11.767119619581434,0.1963930641796899
Store Item,gts_native,24,11.820173703888317,0.1968541852021242
Store Item,gts_native,25,14.08108707946024,0.21773690794775616
Store Item,gts_native,26,17.312554773872282,0.2493713962357835
Store Item,gts_native,27,20.7529915197396,0.28163507348851663
Store Item,gts_native,28,23.873015183578303,0.3090944752474548
Store Item,gts_no_graph,1,8.238212203979492,0.15863749343125688
Store Item,gts_no_graph,2,9.473711894470968,0.15726297990139862
Store Item,gts_no_graph,3,9.32963077639356,0.15315090682735263
Store Item,gts_no_graph,4,9.974685123820365,0.15405624121202163
Store Item,gts_no_graph,5,12.746039707278028,0.18381114842968094
Store Item,gts_no_graph,6,13.866048822285215,0.18944269302097036
Store Item,gts_no_graph,7,17.071933977103527,0.21982744293597214
Store Item,gts_no_graph,8,13.002978095301875,0.25282256257157393
Store Item,gts_no_graph,9,9.505904975938208,0.1585682138487551
Store Item,gts_no_graph,10,9.726260709173886,0.1625332291730958
Store Item,gts_no_graph,11,10.805658933851454,0.1609730959187179
Store Item,gts_no_graph,12,12.46186828966494,0.17796440775909528
Store Item,gts_no_graph,13,16.100282782095448,0.21169286426184972
Store Item,gts_no_graph,14,19.745364139698168,0.24532879390772452
Store Item,gts_no_graph,15,12.009041671988406,0.22324938978328904
Store Item,gts_no_graph,16,10.195595213807659,0.17081009428766125
Store Item,gts_no_graph,17,10.8255445609858,0.18176626342305652
Store Item,gts_no_graph,18,11.124837921283863,0.17313728758701116
Store Item,gts_no_graph,19,12.595696225578402,0.18312727785277938
Store Item,gts_no_graph,20,15.470968366552281,0.20986936877304777
Store Item,gts_no_graph,21,17.703399319118923,0.22907348156044283
Store Item,gts_no_graph,22,12.523922412778125,0.2427744787861952
Store Item,gts_no_graph,23,10.128671324694599,0.16998408573456317
Store Item,gts_no_graph,24,10.469481729578089,0.17583599148401996
Store Item,gts_no_graph,25,10.97342152065701,0.17010284472668225
Store Item,gts_no_graph,26,13.551722673722256,0.19551414441300674
Store Item,gts_no_graph,27,15.719852619406616,0.2126817981064232
Store Item,gts_no_graph,28,17.414501918981106,0.2243105556535524
Store Item,gts_placebo,1,15.50278449823827,0.298799072212324
Store Item,gts_placebo,2,17.54721694993384,0.2915141861236467
Store Item,gts_placebo,3,17.262874337184577,0.28378465670016845
Store Item,gts_placebo,4,19.496387678311194,0.3013840379152036
Store Item,gts_placebo,5,23.2057180699007,0.3341046297711425
Store Item,gts_placebo,6,25.660640721262236,0.35092514233649935
Store Item,gts_placebo,7,29.813293049659258,0.38312946299581047
Store Item,gts_placebo,8,14.677869131535662,0.28444134592727066
Store Item,gts_placebo,9,16.45499389201035,0.27439427483326506
Store Item,gts_placebo,10,16.976279031494517,0.28387739741643025
Store Item,gts_placebo,11,20.72650888937491,0.30918924737691467
Store Item,gts_placebo,12,23.49097082703202,0.3360046078639261
Store Item,gts_placebo,13,28.14348607475375,0.36898009830569833
Store Item,gts_placebo,14,32.299769575801896,0.40027059641818075
Store Item,gts_placebo,15,14.789302648144005,0.2752615475195666
Store Item,gts_placebo,16,16.974095577663846,0.2802664957515566
Store Item,gts_placebo,17,17.614291135764418,0.29106896950843164
Store Item,gts_placebo,18,19.747638826017024,0.3034826644514607
Store Item,gts_placebo,19,22.705840256773396,0.3277502411899842
Store Item,gts_placebo,20,26.507972879763003,0.3588092947908046
Store Item,gts_placebo,21,28.84074853261312,0.3735401855115533
Store Item,gts_placebo,22,14.38011060997292,0.2752503153446792
Store Item,gts_placebo,23,17.23144332155769,0.28594898781513356
Store Item,gts_placebo,24,17.228419911419905,0.28439030976520635
Store Item,gts_placebo,25,19.757690799383468,0.3037601808550869
Store Item,gts_placebo,26,23.300306036442887,0.3332605639488408
Store Item,gts_placebo,27,26.544805131135163,0.35821304591049513
Store Item,gts_placebo,28,29.729589122018695,0.3831842969671971
Store Item,itransformer,1,7.6816805604063445,0.14814525832034153
Store Item,itransformer,2,8.663117023750587,0.14399540860071802
Store Item,itransformer,3,8.174109752089889,0.1348129448613084
Store Item,itransformer,4,8.917640677793527,0.13813007923872933
Store Item,itransformer,5,9.518588985631496,0.13773306694063886
Store Item,itransformer,6,9.956893930317442,0.13730632564222256
Store Item,itransformer,7,9.561694712697724,0.1227193684610666
Store Item,itransformer,8,7.87238473068049,0.15346772740961404
Store Item,itransformer,9,8.07537126187925,0.13514362047136388
Store Item,itransformer,10,8.49726932902395,0.14211718121712533
Store Item,itransformer,11,9.309569025628361,0.13850546685659626
Store Item,itransformer,12,9.666739987738339,0.13831782576126397
Store Item,itransformer,13,9.691602447886526,0.12802885026748767
Store Item,itransformer,14,11.147229922259296,0.13805533258145802
Store Item,itransformer,15,7.95918542014228,0.14838183506706903
Store Item,itransformer,16,9.456223072240382,0.15841722636372643
Store Item,itransformer,17,9.286288319104983,0.15521825083394492
Store Item,itransformer,18,9.834589511965527,0.15376529309958353
Store Item,itransformer,19,11.462881874743804,0.1691826599389521
Store Item,itransformer,20,11.597568665021733,0.1601369121434845
Store Item,itransformer,21,12.389953012819642,0.16358659980167956
Store Item,itransformer,22,8.333622052934436,0.16107620333383726
Store Item,itransformer,23,9.564226813375214,0.16039345902250846
Store Item,itransformer,24,8.939710209693438,0.14987770694499544
Store Item,itransformer,25,9.729777337297982,0.1510518463405371
Store Item,itransformer,26,11.267615469002429,0.1657001630986488
Store Item,itransformer,27,12.251487616550776,0.16847995914698266
Store Item,itransformer,28,12.05686323731034,0.15677093618988902
Store Item,mage_native,1,8.062689628130123,0.15572532373153833
Store Item,mage_native,2,10.300665411537077,0.17217350839065707
Store Item,mage_native,3,10.446726083166805,0.17318489797256778
Store Item,mage_native,4,8.26040063434177,0.12886471599252622
Store Item,mage_native,5,9.188969900578629,0.13303908663380312
Store Item,mage_native,6,10.414637756347656,0.14374581549551746
Store Item,mage_native,7,8.349023997930834,0.10826826011010816
Store Item,mage_native,8,6.845925932754705,0.13356530859957635
Store Item,mage_native,9,9.07391707573408,0.15159080405420852
Store Item,mage_native,10,8.344538720448812,0.140410930505425
Store Item,mage_native,11,9.863038778893742,0.14699584171149752
Store Item,mage_native,12,8.14298653896944,0.11667600072291605
Store Item,mage_native,13,11.73676616056466,0.1552488866504515
Store Item,mage_native,14,12.669290055168998,0.15805393090980735
Store Item,mage_native,15,7.238393180752977,0.1351611271953469
Store Item,mage_native,16,9.484893961305971,0.15927059691141335
Store Item,mage_native,17,9.164753461767127,0.15329136677048252
Store Item,mage_native,18,9.357887313984058,0.14545387047591413
Store Item,mage_native,19,10.798709334856198,0.15668754698372198
Store Item,mage_native,20,11.402173324867531,0.15520467884599276
Store Item,mage_native,21,13.243283384817618,0.17185182654503045
Store Item,mage_native,22,8.962952991768166,0.17143596978231457
Store Item,mage_native,23,8.918713168156,0.14886301517806236
Store Item,mage_native,24,8.936394842171374,0.14958271960520528
Store Item,mage_native,25,10.360476197136773,0.16035902454844686
Store Item,mage_native,26,10.767435355245333,0.1550863348534123
Store Item,mage_native,27,12.041061194149064,0.16431472291170957
Store Item,mage_native,28,11.867812466327056,0.15270533905946224
Store Item,mage_no_graph,1,7.926410921120349,0.15294916055846133
Store Item,mage_no_graph,2,8.98277168744876,0.1495278052465875
Store Item,mage_no_graph,3,8.145934307428055,0.13499364272202807
Store Item,mage_no_graph,4,8.122513869956688,0.12592055423972137
Store Item,mage_no_graph,5,8.842313668757308,0.1279027030992286
Store Item,mage_no_graph,6,10.665826065157667,0.1477629943387199
Store Item,mage_no_graph,7,8.942943504710257,0.11602321247006392
Store Item,mage_no_graph,8,7.601677889882783,0.14867554728019897
Store Item,mage_no_graph,9,8.131132324830986,0.1367050958723571
Store Item,mage_no_graph,10,7.417114240151864,0.12455079610003199
Store Item,mage_no_graph,11,8.322611443790388,0.1240684985368506
Store Item,mage_no_graph,12,9.42508843857565,0.13532484184390917
Store Item,mage_no_graph,13,9.577887822374885,0.1263919643968138
Store Item,mage_no_graph,14,10.853952923527471,0.13517171395192773
Store Item,mage_no_graph,15,6.7244178877936465,0.12564857695055068
Store Item,mage_no_graph,16,8.286367703661506,0.1387847131579742
Store Item,mage_no_graph,17,8.797199585997028,0.14662705827922612
Store Item,mage_no_graph,18,9.624498149495066,0.15064157163467504
Store Item,mage_no_graph,19,10.426204631946705,0.15283488719695176
Store Item,mage_no_graph,20,11.248776275728956,0.1544743932384904
Store Item,mage_no_graph,21,11.153211887971855,0.14658051582912052
Store Item,mage_no_graph,22,8.315526803334555,0.15966019766780976
Store Item,mage_no_graph,23,9.305532023347455,0.15546892218938033
Store Item,mage_no_graph,24,8.678345728509221,0.14567039572441043
Store Item,mage_no_graph,25,8.483669726053874,0.13124541798010456
Store Item,mage_no_graph,26,10.658574915520939,0.1544996961414008
Store Item,mage_no_graph,27,10.701136523117254,0.14645379676504908
Store Item,mage_no_graph,28,11.820913141745109,0.15282034275421458
Store Item,mage_placebo,1,8.06352301703559,0.15573924297352604
Store Item,mage_placebo,2,10.299754660806538,0.17215884349988592
Store Item,mage_placebo,3,10.44607992760929,0.17317644949061706
Store Item,mage_placebo,4,8.260416527736334,0.12886479346277882
Store Item,mage_placebo,5,9.188844062663891,0.13303576878641496
Store Item,mage_placebo,6,10.415060554316014,0.14374992130803677
Store Item,mage_placebo,7,8.352129761966658,0.10830593933986127
Store Item,mage_placebo,8,6.8443308759618695,0.13353533328834702
Store Item,mage_placebo,9,9.072772505253921,0.1515725850326124
Store Item,mage_placebo,10,8.344853195143335,0.14041659788849484
Store Item,mage_placebo,11,9.864839073463722,0.1470225904306791
Store Item,mage_placebo,12,8.144971978222882,0.11670591433041941
Store Item,mage_placebo,13,11.736171644705315,0.1552415666695488
Store Item,mage_placebo,14,12.667434657061541,0.15803132154867752
Store Item,mage_placebo,15,7.239241561183222,0.13517457861826315
Store Item,mage_placebo,16,9.486648936330536,0.15930204052642052
Store Item,mage_placebo,17,9.157597362847975,0.15317216152535396
Store Item,mage_placebo,18,9.361438778300345,0.14550771697966303
Store Item,mage_placebo,19,10.79974206995081,0.15670235917871383
Store Item,mage_placebo,20,11.407782010678893,0.1552777116405547
Store Item,mage_placebo,21,13.240059209752966,0.17181164780985791
Store Item,mage_placebo,22,8.960109118473383,0.17138018657228238
Store Item,mage_placebo,23,8.920686558146535,0.14889920927538866
Store Item,mage_placebo,24,8.937119227279851,0.1495936691331661
Store Item,mage_placebo,25,10.36096939039819,0.1603645460452318
Store Item,mage_placebo,26,10.764450693719182,0.15504493755740362
Store Item,mage_placebo,27,12.044350626439224,0.1643587894052131
Store Item,mage_placebo,28,11.872474471433664,0.1527631601813854
Store Item,mixlinear,1,6.8164925987337845,0.1318528982943747
Store Item,mixlinear,2,7.630845964690786,0.12746080365984314
Store Item,mixlinear,3,6.777573715021581,0.11217747795832533
Store Item,mixlinear,4,7.401979640678123,0.11533463728983698
Store Item,mixlinear,5,7.383980825212267,0.10681873100359789
Store Item,mixlinear,6,8.490377621591827,0.11765216805599052
Store Item,mixlinear,7,7.416332242518296,0.09592508614783321
Store Item,mixlinear,8,7.004694643138368,0.13786072059861018
Store Item,mixlinear,9,6.574960662700512,0.11066798687891412
Store Item,mixlinear,10,6.422358702435905,0.10811399069549972
Store Item,mixlinear,11,6.747611959480945,0.10068959438419722
Store Item,mixlinear,12,6.801676923257333,0.09723402337242071
Store Item,mixlinear,13,7.1816834343804254,0.09492514236339904
Store Item,mixlinear,14,7.710886467827692,0.09566114038254489
Store Item,mixlinear,15,5.953436944514145,0.11152623357290377
Store Item,mixlinear,16,6.603901335633831,0.11029243268399916
Store Item,mixlinear,17,6.825307715380633,0.11347144159396819
Store Item,mixlinear,18,6.705354006496476,0.10465142810133798
Store Item,mixlinear,19,7.824213675510736,0.11454482574964227
Store Item,mixlinear,20,8.127513701827437,0.11171056750736438
Store Item,mixlinear,21,7.841881876815985,0.10227812645097364
Store Item,mixlinear,22,6.229575231340196,0.12014088672863515
Store Item,mixlinear,23,6.238440029709428,0.10432874286580109
Store Item,mixlinear,24,6.405873086717394,0.10690350640909033
Store Item,mixlinear,25,6.381498998477135,0.09872463800500568
Store Item,mixlinear,26,7.7928735791901005,0.11358593591205997
Store Item,mixlinear,27,8.543056153662413,0.11642739588847989
Store Item,mixlinear,28,7.265239947519185,0.09355532280367555
Store Item,mtgnn_native,1,10.253136346369613,0.1949936363318984
Store Item,mtgnn_native,2,10.727096738933046,0.17640803119879286
Store Item,mtgnn_native,3,11.174612732875495,0.18081534943221522
Store Item,mtgnn_native,4,11.778553375197045,0.17911173558269416
Store Item,mtgnn_native,5,11.81683143215415,0.16871406019237073
Store Item,mtgnn_native,6,13.780468116571873,0.18578593854188885
Store Item,mtgnn_native,7,14.395726606580947,0.18271691885817137
Store Item,mtgnn_native,8,9.741952500519929,0.1869637759591999
Store Item,mtgnn_native,9,11.07529275211287,0.18218956388602994
Store Item,mtgnn_native,10,10.589964425122297,0.17600446172533188
Store Item,mtgnn_native,11,11.467547169438115,0.1701118794213864
Store Item,mtgnn_native,12,10.46305105774491,0.14885600927081685
Store Item,mtgnn_native,13,11.68708447350396,0.1527877955836086
Store Item,mtgnn_native,14,13.217987517368648,0.16289812036291731
Store Item,mtgnn_native,15,10.559416549588427,0.194873995859225
Store Item,mtgnn_native,16,10.15061142179701,0.16948072898112831
Store Item,mtgnn_native,17,10.765988199210462,0.17921408696239244
Store Item,mtgnn_native,18,10.15520323647393,0.1579555414494651
Store Item,mtgnn_native,19,9.618096603581936,0.13953131253686843
Store Item,mtgnn_native,20,12.411838201828946,0.17089056566831293
Store Item,mtgnn_native,21,12.256636409994996,0.16074457299394967
Store Item,mtgnn_native,22,9.064771679301321,0.17309246477842788
Store Item,mtgnn_native,23,9.024135939280193,0.15053453084665788
Store Item,mtgnn_native,24,9.188664218525828,0.1518214619230337
Store Item,mtgnn_native,25,9.044062560281636,0.1397541837105872
Store Item,mtgnn_native,26,11.568068843417699,0.1653215281121874
Store Item,mtgnn_native,27,12.193606451999994,0.16501452497949998
Store Item,mtgnn_native,28,10.605729024204207,0.13666478769286203
Store Item,mtgnn_no_graph,1,9.20029291930022,0.17649749172100898
Store Item,mtgnn_no_graph,2,12.34665665567657,0.2027068772549179
Store Item,mtgnn_no_graph,3,11.04936059669212,0.18213950817147068
Store Item,mtgnn_no_graph,4,10.73620387301033,0.16473224168658887
Store Item,mtgnn_no_graph,5,12.0676423167005,0.17332171855145018
Store Item,mtgnn_no_graph,6,14.478741471561385,0.1945822017860491
Store Item,mtgnn_no_graph,7,13.929386308458115,0.1780811947919764
Store Item,mtgnn_no_graph,8,10.883437771267362,0.20893024479446548
Store Item,mtgnn_no_graph,9,9.254485170340834,0.15365356513837936
Store Item,mtgnn_no_graph,10,10.530942427081827,0.17504689454369535
Store Item,mtgnn_no_graph,11,12.582359149132246,0.1871524933928871
Store Item,mtgnn_no_graph,12,12.63789022822439,0.1800754930679732
Store Item,mtgnn_no_graph,13,12.607940873981995,0.16471607559297557
Store Item,mtgnn_no_graph,14,13.775512869564103,0.16993300500425101
Store Item,mtgnn_no_graph,15,10.32449613382787,0.19091391503685093
Store Item,mtgnn_no_graph,16,11.108102416992189,0.18547083954279053
Store Item,mtgnn_no_graph,17,10.37532199812524,0.1718945317177033
Store Item,mtgnn_no_graph,18,12.031797174759852,0.18631404027568782
Store Item,mtgnn_no_graph,19,10.780938518194505,0.15602550618976274
Store Item,mtgnn_no_graph,20,11.66396523463873,0.1583796856712562
Store Item,mtgnn_no_graph,21,13.504200843528464,0.17636625840175285
Store Item,mtgnn_no_graph,22,8.44504952489594,0.16140988995394456
Store Item,mtgnn_no_graph,23,9.874279864040423,0.16348995079901635
Store Item,mtgnn_no_graph,24,9.13183891037364,0.1515981434408714
Store Item,mtgnn_no_graph,25,11.221676121229006,0.1737404320938916
Store Item,mtgnn_no_graph,26,11.38814856329082,0.16517461842955405
Store Item,mtgnn_no_graph,27,13.110754436916775,0.17970448614333218
Store Item,mtgnn_no_graph,28,11.804951664253517,0.15307291937256534
